country,year,sex,age,suicides_no,population,suicides_100k_pop
Syrian Arab Republic,2010,male,25-34 years,9,,
Syrian Arab Republic,2010,male,35-54 years,7,,
Syrian Arab Republic,2010,male,5-14 years,3,,
Syrian Arab Republic,2010,male,55-74 years,2,,
Syrian Arab Republic,2010,male,75+ years,0,,
TFYR Macedonia,2014,female,15-24 years,,140357,
TFYR Macedonia,2014,female,25-34 years,,159111,
TFYR Macedonia,2014,female,35-54 years,,291044,
TFYR Macedonia,2014,female,5-14 years,,112254,
TFYR Macedonia,2014,female,55-74 years,,215676,
TFYR Macedonia,2014,female,75+ years,,57179,
TFYR Macedonia,2014,male,15-24 years,,148881,
TFYR Macedonia,2014,male,25-34 years,,167434,
TFYR Macedonia,2014,male,35-54 years,,298910,
TFYR Macedonia,2014,male,5-14 years,,119572,
TFYR Macedonia,2014,male,55-74 years,,199349,
TFYR Macedonia,2014,male,75+ years,,41163,
Tajikistan,1985,female,15-24 years,21,,
Tajikistan,1985,female,25-34 years,17,,
Tajikistan,1985,female,35-54 years,24,,
Tajikistan,1985,female,5-14 years,2,,
Tajikistan,1985,female,55-74 years,17,,
Tajikistan,1985,female,75+ years,8,,
Tajikistan,1985,male,15-24 years,24,,
Tajikistan,1985,male,25-34 years,61,,
Tajikistan,1985,male,35-54 years,70,,
Tajikistan,1985,male,5-14 years,3,,
Tajikistan,1985,male,55-74 years,18,,
Tajikistan,1985,male,75+ years,6,,
Tajikistan,1986,female,15-24 years,27,,
Tajikistan,1986,female,25-34 years,21,,
Tajikistan,1986,female,35-54 years,20,,
Tajikistan,1986,female,5-14 years,0,,
Tajikistan,1986,female,55-74 years,23,,
Tajikistan,1986,female,75+ years,3,,
Tajikistan,1986,male,15-24 years,33,,
Tajikistan,1986,male,25-34 years,39,,
Tajikistan,1986,male,35-54 years,57,,
Tajikistan,1986,male,5-14 years,5,,
Tajikistan,1986,male,55-74 years,19,,
Tajikistan,1986,male,75+ years,3,,
Tajikistan,1987,female,15-24 years,28,,
Tajikistan,1987,female,25-34 years,14,,
Tajikistan,1987,female,35-54 years,17,,
Tajikistan,1987,female,5-14 years,2,,
Tajikistan,1987,female,55-74 years,10,,
Tajikistan,1987,female,75+ years,7,,
Tajikistan,1987,male,15-24 years,27,,
Tajikistan,1987,male,25-34 years,37,,
Tajikistan,1987,male,35-54 years,44,,
Tajikistan,1987,male,5-14 years,4,,
Tajikistan,1987,male,55-74 years,22,,
Tajikistan,1987,male,75+ years,0,,
Tajikistan,1988,female,15-24 years,25,,
Tajikistan,1988,female,25-34 years,18,,
Tajikistan,1988,female,35-54 years,19,,
Tajikistan,1988,female,5-14 years,3,,
Tajikistan,1988,female,55-74 years,12,,
Tajikistan,1988,female,75+ years,6,,
Tajikistan,1988,male,15-24 years,20,,
Tajikistan,1988,male,25-34 years,40,,
Tajikistan,1988,male,35-54 years,44,,
Tajikistan,1988,male,5-14 years,2,,
Tajikistan,1988,male,55-74 years,11,,
Tajikistan,1988,male,75+ years,3,,
Tajikistan,1989,female,15-24 years,28,,
Tajikistan,1989,female,25-34 years,19,,
Tajikistan,1989,female,35-54 years,16,,
Tajikistan,1989,female,5-14 years,3,,
Tajikistan,1989,female,55-74 years,12,,
Tajikistan,1989,female,75+ years,9,,
Tajikistan,1989,male,15-24 years,19,,
Tajikistan,1989,male,25-34 years,38,,
Tajikistan,1989,male,35-54 years,64,,
Tajikistan,1989,male,5-14 years,4,,
Tajikistan,1989,male,55-74 years,21,,
Tajikistan,1989,male,75+ years,3,,
Tajikistan,1990,female,15-24 years,25,,
Tajikistan,1990,female,25-34 years,13,,
Tajikistan,1990,female,35-54 years,25,,
Tajikistan,1990,female,5-14 years,3,,
Tajikistan,1990,female,55-74 years,21,,
Tajikistan,1990,female,75+ years,4,,
Tajikistan,1990,male,15-24 years,14,,
Tajikistan,1990,male,25-34 years,40,,
Tajikistan,1990,male,35-54 years,62,,
Tajikistan,1990,male,5-14 years,3,,
Tajikistan,1990,male,55-74 years,19,,
Tajikistan,1990,male,75+ years,3,,
Tajikistan,1991,female,15-24 years,26,,
Tajikistan,1991,female,25-34 years,11,,
Tajikistan,1991,female,35-54 years,9,,
Tajikistan,1991,female,5-14 years,1,,
Tajikistan,1991,female,55-74 years,10,,
Tajikistan,1991,female,75+ years,3,,
Tajikistan,1991,male,15-24 years,21,,
Tajikistan,1991,male,25-34 years,36,,
Tajikistan,1991,male,35-54 years,57,,
Tajikistan,1991,male,5-14 years,6,,
Tajikistan,1991,male,55-74 years,27,,
Tajikistan,1991,male,75+ years,2,,
Tajikistan,1992,female,15-24 years,22,,
Tajikistan,1992,female,25-34 years,11,,
Tajikistan,1992,female,35-54 years,11,,
Tajikistan,1992,female,5-14 years,0,,
Tajikistan,1992,female,55-74 years,18,,
Tajikistan,1992,female,75+ years,1,,
Tajikistan,1992,male,15-24 years,33,,
Tajikistan,1992,male,25-34 years,40,,
Tajikistan,1992,male,35-54 years,43,,
Tajikistan,1992,male,5-14 years,2,,
Tajikistan,1992,male,55-74 years,20,,
Tajikistan,1992,male,75+ years,3,,
Tajikistan,1993,female,15-24 years,14,,
Tajikistan,1993,female,25-34 years,10,,
Tajikistan,1993,female,35-54 years,8,,
Tajikistan,1993,female,5-14 years,2,,
Tajikistan,1993,female,55-74 years,8,,
Tajikistan,1993,female,75+ years,4,,
Tajikistan,1993,male,15-24 years,15,,
Tajikistan,1993,male,25-34 years,33,,
Tajikistan,1993,male,35-54 years,38,,
Tajikistan,1993,male,5-14 years,4,,
Tajikistan,1993,male,55-74 years,13,,
Tajikistan,1993,male,75+ years,4,,
Tajikistan,1994,female,15-24 years,12,,
Tajikistan,1994,female,25-34 years,9,,
Tajikistan,1994,female,35-54 years,9,,
Tajikistan,1994,female,5-14 years,1,,
Tajikistan,1994,female,55-74 years,11,,
Tajikistan,1994,female,75+ years,5,,
Tajikistan,1994,male,15-24 years,24,,
Tajikistan,1994,male,25-34 years,30,,
Tajikistan,1994,male,35-54 years,66,,
Tajikistan,1994,male,5-14 years,2,,
Tajikistan,1994,male,55-74 years,18,,
Tajikistan,1994,male,75+ years,4,,
Tajikistan,1995,female,15-24 years,14,,
Tajikistan,1995,female,25-34 years,10,,
Tajikistan,1995,female,35-54 years,15,,
Tajikistan,1995,female,5-14 years,0,,
Tajikistan,1995,female,55-74 years,9,,
Tajikistan,1995,female,75+ years,5,,
Tajikistan,1995,male,15-24 years,28,,
Tajikistan,1995,male,25-34 years,32,,
Tajikistan,1995,male,35-54 years,49,,
Tajikistan,1995,male,5-14 years,0,,
Tajikistan,1995,male,55-74 years,31,,
Tajikistan,1995,male,75+ years,6,,
Tajikistan,1996,female,15-24 years,13,,
Tajikistan,1996,female,25-34 years,8,,
Tajikistan,1996,female,35-54 years,9,,
Tajikistan,1996,female,5-14 years,1,,
Tajikistan,1996,female,55-74 years,8,,
Tajikistan,1996,female,75+ years,2,,
Tajikistan,1996,male,15-24 years,17,,
Tajikistan,1996,male,25-34 years,30,,
Tajikistan,1996,male,35-54 years,58,,
Tajikistan,1996,male,5-14 years,2,,
Tajikistan,1996,male,55-74 years,14,,
Tajikistan,1996,male,75+ years,2,,
Tajikistan,1997,female,15-24 years,11,,
Tajikistan,1997,female,25-34 years,10,,
Tajikistan,1997,female,35-54 years,11,,
Tajikistan,1997,female,5-14 years,1,,
Tajikistan,1997,female,55-74 years,4,,
Tajikistan,1997,female,75+ years,2,,
Tajikistan,1997,male,15-24 years,22,,
Tajikistan,1997,male,25-34 years,26,,
Tajikistan,1997,male,35-54 years,46,,
Tajikistan,1997,male,5-14 years,2,,
Tajikistan,1997,male,55-74 years,23,,
Tajikistan,1997,male,75+ years,1,,
Tajikistan,1998,female,15-24 years,15,,
Tajikistan,1998,female,25-34 years,8,,
Tajikistan,1998,female,35-54 years,8,,
Tajikistan,1998,female,5-14 years,2,,
Tajikistan,1998,female,55-74 years,8,,
Tajikistan,1998,female,75+ years,1,,
Tajikistan,1998,male,15-24 years,23,,
Tajikistan,1998,male,25-34 years,34,,
Tajikistan,1998,male,35-54 years,37,,
Tajikistan,1998,male,5-14 years,5,,
Tajikistan,1998,male,55-74 years,14,,
Tajikistan,1998,male,75+ years,1,,
Tajikistan,1999,female,15-24 years,17,,
Tajikistan,1999,female,25-34 years,15,,
Tajikistan,1999,female,35-54 years,12,,
Tajikistan,1999,female,5-14 years,1,,
Tajikistan,1999,female,55-74 years,10,,
Tajikistan,1999,female,75+ years,8,,
Tajikistan,1999,male,15-24 years,26,,
Tajikistan,1999,male,25-34 years,39,,
Tajikistan,1999,male,35-54 years,55,,
Tajikistan,1999,male,5-14 years,3,,
Tajikistan,1999,male,55-74 years,12,,
Tajikistan,1999,male,75+ years,6,,
Tajikistan,2000,female,15-24 years,21,,
Tajikistan,2000,female,25-34 years,10,,
Tajikistan,2000,female,35-54 years,8,,
Tajikistan,2000,female,5-14 years,1,,
Tajikistan,2000,female,55-74 years,0,,
Tajikistan,2000,female,75+ years,0,,
Tajikistan,2000,male,15-24 years,26,,
Tajikistan,2000,male,25-34 years,37,,
Tajikistan,2000,male,35-54 years,53,,
Tajikistan,2000,male,5-14 years,6,,
Tajikistan,2000,male,55-74 years,11,,
Tajikistan,2000,male,75+ years,4,,
Tajikistan,2001,female,15-24 years,18,,
Tajikistan,2001,female,25-34 years,24,,
Tajikistan,2001,female,35-54 years,21,,
Tajikistan,2001,female,5-14 years,3,,
Tajikistan,2001,female,55-74 years,4,,
Tajikistan,2001,female,75+ years,2,,
Tajikistan,2001,male,15-24 years,25,,
Tajikistan,2001,male,25-34 years,24,,
Tajikistan,2001,male,35-54 years,33,,
Tajikistan,2001,male,5-14 years,2,,
Tajikistan,2001,male,55-74 years,6,,
Tajikistan,2001,male,75+ years,1,,
Tajikistan,2002,female,15-24 years,13,,
Tajikistan,2002,female,25-34 years,14,,
Tajikistan,2002,female,35-54 years,9,,
Tajikistan,2002,female,5-14 years,1,,
Tajikistan,2002,female,55-74 years,1,,
Tajikistan,2002,female,75+ years,0,,
Tajikistan,2002,male,15-24 years,15,,
Tajikistan,2002,male,25-34 years,27,,
Tajikistan,2002,male,35-54 years,44,,
Tajikistan,2002,male,5-14 years,0,,
Tajikistan,2002,male,55-74 years,13,,
Tajikistan,2002,male,75+ years,4,,
Tajikistan,2003,female,15-24 years,21,,
Tajikistan,2003,female,25-34 years,13,,
Tajikistan,2003,female,35-54 years,5,,
Tajikistan,2003,female,5-14 years,0,,
Tajikistan,2003,female,55-74 years,4,,
Tajikistan,2003,female,75+ years,0,,
Tajikistan,2003,male,15-24 years,26,,
Tajikistan,2003,male,25-34 years,28,,
Tajikistan,2003,male,35-54 years,50,,
Tajikistan,2003,male,5-14 years,6,,
Tajikistan,2003,male,55-74 years,16,,
Tajikistan,2003,male,75+ years,0,,
Tajikistan,2004,female,15-24 years,22,,
Tajikistan,2004,female,25-34 years,16,,
Tajikistan,2004,female,35-54 years,10,,
Tajikistan,2004,female,5-14 years,2,,
Tajikistan,2004,female,55-74 years,5,,
Tajikistan,2004,female,75+ years,1,,
Tajikistan,2004,male,15-24 years,29,,
Tajikistan,2004,male,25-34 years,34,,
Tajikistan,2004,male,35-54 years,38,,
Tajikistan,2004,male,5-14 years,6,,
Tajikistan,2004,male,55-74 years,8,,
Tajikistan,2004,male,75+ years,1,,
Tajikistan,2005,female,15-24 years,17,,
Tajikistan,2005,female,25-34 years,14,,
Tajikistan,2005,female,35-54 years,8,,
Tajikistan,2005,female,5-14 years,2,,
Tajikistan,2005,female,55-74 years,6,,
Tajikistan,2005,female,75+ years,1,,
Tajikistan,2005,male,15-24 years,26,,
Tajikistan,2005,male,25-34 years,29,,
Tajikistan,2005,male,35-54 years,63,,
Tajikistan,2005,male,5-14 years,5,,
Tajikistan,2005,male,55-74 years,15,,
Tajikistan,2005,male,75+ years,1,,
Tajikistan,2016,female,15-24 years,30,,
Tajikistan,2016,female,25-34 years,24,,
Tajikistan,2016,female,35-54 years,21,,
Tajikistan,2016,female,5-14 years,3,,
Tajikistan,2016,female,55-74 years,4,,
Tajikistan,2016,female,75+ years,0,,
Tajikistan,2016,male,15-24 years,23,,
Tajikistan,2016,male,25-34 years,29,,
Tajikistan,2016,male,35-54 years,80,,
Tajikistan,2016,male,5-14 years,3,,
Tajikistan,2016,male,55-74 years,18,,
Tajikistan,2016,male,75+ years,1,,
Tunisia,2009,female,15-24 years,3,,
Tunisia,2009,female,25-34 years,3,,
Tunisia,2009,female,35-54 years,1,,
Tunisia,2009,female,5-14 years,0,,
Tunisia,2009,female,55-74 years,0,,
Tunisia,2009,female,75+ years,0,,
Tunisia,2009,male,15-24 years,6,,
Tunisia,2009,male,25-34 years,5,,
Tunisia,2009,male,35-54 years,3,,
Tunisia,2009,male,5-14 years,0,,
Tunisia,2009,male,55-74 years,1,,
Tunisia,2009,male,75+ years,0,,
Tunisia,2013,female,15-24 years,1,,
Tunisia,2013,female,25-34 years,1,,
Tunisia,2013,female,35-54 years,0,,
Tunisia,2013,female,5-14 years,0,,
Tunisia,2013,female,55-74 years,0,,
Tunisia,2013,female,75+ years,0,,
Tunisia,2013,male,15-24 years,3,,
Tunisia,2013,male,25-34 years,1,,
Tunisia,2013,male,35-54 years,2,,
Tunisia,2013,male,5-14 years,1,,
Tunisia,2013,male,55-74 years,1,,
Tunisia,2013,male,75+ years,0,,
Turks and Caicos Islands,1985,female,15-24 years,0,,
Turks and Caicos Islands,1985,female,25-34 years,0,,
Turks and Caicos Islands,1985,female,35-54 years,0,,
Turks and Caicos Islands,1985,female,5-14 years,0,,
Turks and Caicos Islands,1985,female,55-74 years,0,,
Turks and Caicos Islands,1985,female,75+ years,0,,
Turks and Caicos Islands,1985,male,15-24 years,0,,
Turks and Caicos Islands,1985,male,25-34 years,0,,
Turks and Caicos Islands,1985,male,35-54 years,0,,
Turks and Caicos Islands,1985,male,5-14 years,0,,
Turks and Caicos Islands,1985,male,55-74 years,0,,
Turks and Caicos Islands,1985,male,75+ years,0,,
Turks and Caicos Islands,1986,female,15-24 years,0,,
Turks and Caicos Islands,1986,female,25-34 years,0,,
Turks and Caicos Islands,1986,female,35-54 years,0,,
Turks and Caicos Islands,1986,female,5-14 years,0,,
Turks and Caicos Islands,1986,female,55-74 years,0,,
Turks and Caicos Islands,1986,female,75+ years,0,,
Turks and Caicos Islands,1986,male,15-24 years,0,,
Turks and Caicos Islands,1986,male,25-34 years,0,,
Turks and Caicos Islands,1986,male,35-54 years,0,,
Turks and Caicos Islands,1986,male,5-14 years,0,,
Turks and Caicos Islands,1986,male,55-74 years,0,,
Turks and Caicos Islands,1986,male,75+ years,0,,
Turks and Caicos Islands,1987,female,15-24 years,0,,
Turks and Caicos Islands,1987,female,25-34 years,0,,
Turks and Caicos Islands,1987,female,35-54 years,0,,
Turks and Caicos Islands,1987,female,5-14 years,0,,
Turks and Caicos Islands,1987,female,55-74 years,0,,
Turks and Caicos Islands,1987,female,75+ years,0,,
Turks and Caicos Islands,1987,male,15-24 years,0,,
Turks and Caicos Islands,1987,male,25-34 years,0,,
Turks and Caicos Islands,1987,male,35-54 years,0,,
Turks and Caicos Islands,1987,male,5-14 years,0,,
Turks and Caicos Islands,1987,male,55-74 years,0,,
Turks and Caicos Islands,1987,male,75+ years,0,,
Turks and Caicos Islands,1988,female,15-24 years,0,,
Turks and Caicos Islands,1988,female,25-34 years,0,,
Turks and Caicos Islands,1988,female,35-54 years,0,,
Turks and Caicos Islands,1988,female,5-14 years,0,,
Turks and Caicos Islands,1988,female,55-74 years,0,,
Turks and Caicos Islands,1988,female,75+ years,0,,
Turks and Caicos Islands,1988,male,15-24 years,0,,
Turks and Caicos Islands,1988,male,25-34 years,0,,
Turks and Caicos Islands,1988,male,35-54 years,0,,
Turks and Caicos Islands,1988,male,5-14 years,0,,
Turks and Caicos Islands,1988,male,55-74 years,0,,
Turks and Caicos Islands,1988,male,75+ years,0,,
Turks and Caicos Islands,1989,female,15-24 years,0,,
Turks and Caicos Islands,1989,female,25-34 years,0,,
Turks and Caicos Islands,1989,female,35-54 years,0,,
Turks and Caicos Islands,1989,female,5-14 years,0,,
Turks and Caicos Islands,1989,female,55-74 years,0,,
Turks and Caicos Islands,1989,female,75+ years,0,,
Turks and Caicos Islands,1989,male,15-24 years,0,,
Turks and Caicos Islands,1989,male,25-34 years,0,,
Turks and Caicos Islands,1989,male,35-54 years,0,,
Turks and Caicos Islands,1989,male,5-14 years,0,,
Turks and Caicos Islands,1989,male,55-74 years,0,,
Turks and Caicos Islands,1989,male,75+ years,0,,
Turks and Caicos Islands,1990,female,15-24 years,0,,
Turks and Caicos Islands,1990,female,25-34 years,0,,
Turks and Caicos Islands,1990,female,35-54 years,0,,
Turks and Caicos Islands,1990,female,5-14 years,0,,
Turks and Caicos Islands,1990,female,55-74 years,0,,
Turks and Caicos Islands,1990,female,75+ years,0,,
Turks and Caicos Islands,1990,male,15-24 years,0,,
Turks and Caicos Islands,1990,male,25-34 years,0,,
Turks and Caicos Islands,1990,male,35-54 years,0,,
Turks and Caicos Islands,1990,male,5-14 years,0,,
Turks and Caicos Islands,1990,male,55-74 years,0,,
Turks and Caicos Islands,1990,male,75+ years,0,,
Turks and Caicos Islands,1991,female,15-24 years,0,,
Turks and Caicos Islands,1991,female,25-34 years,0,,
Turks and Caicos Islands,1991,female,35-54 years,0,,
Turks and Caicos Islands,1991,female,5-14 years,0,,
Turks and Caicos Islands,1991,female,55-74 years,0,,
Turks and Caicos Islands,1991,female,75+ years,0,,
Turks and Caicos Islands,1991,male,15-24 years,0,,
Turks and Caicos Islands,1991,male,25-34 years,0,,
Turks and Caicos Islands,1991,male,35-54 years,0,,
Turks and Caicos Islands,1991,male,5-14 years,0,,
Turks and Caicos Islands,1991,male,55-74 years,0,,
Turks and Caicos Islands,1991,male,75+ years,0,,
Turks and Caicos Islands,1992,female,15-24 years,0,,
Turks and Caicos Islands,1992,female,25-34 years,0,,
Turks and Caicos Islands,1992,female,35-54 years,0,,
Turks and Caicos Islands,1992,female,5-14 years,0,,
Turks and Caicos Islands,1992,female,55-74 years,0,,
Turks and Caicos Islands,1992,female,75+ years,0,,
Turks and Caicos Islands,1992,male,15-24 years,0,,
Turks and Caicos Islands,1992,male,25-34 years,0,,
Turks and Caicos Islands,1992,male,35-54 years,0,,
Turks and Caicos Islands,1992,male,5-14 years,0,,
Turks and Caicos Islands,1992,male,55-74 years,0,,
Turks and Caicos Islands,1992,male,75+ years,0,,
Turks and Caicos Islands,1993,female,15-24 years,0,,
Turks and Caicos Islands,1993,female,25-34 years,0,,
Turks and Caicos Islands,1993,female,35-54 years,0,,
Turks and Caicos Islands,1993,female,5-14 years,0,,
Turks and Caicos Islands,1993,female,55-74 years,0,,
Turks and Caicos Islands,1993,female,75+ years,0,,
Turks and Caicos Islands,1993,male,15-24 years,0,,
Turks and Caicos Islands,1993,male,25-34 years,0,,
Turks and Caicos Islands,1993,male,35-54 years,0,,
Turks and Caicos Islands,1993,male,5-14 years,0,,
Turks and Caicos Islands,1993,male,55-74 years,0,,
Turks and Caicos Islands,1993,male,75+ years,0,,
Turks and Caicos Islands,1994,female,15-24 years,1,,
Turks and Caicos Islands,1994,female,25-34 years,0,,
Turks and Caicos Islands,1994,female,35-54 years,0,,
Turks and Caicos Islands,1994,female,5-14 years,0,,
Turks and Caicos Islands,1994,female,55-74 years,0,,
Turks and Caicos Islands,1994,female,75+ years,0,,
Turks and Caicos Islands,1994,male,15-24 years,0,,
Turks and Caicos Islands,1994,male,25-34 years,0,,
Turks and Caicos Islands,1994,male,35-54 years,0,,
Turks and Caicos Islands,1994,male,5-14 years,0,,
Turks and Caicos Islands,1994,male,55-74 years,0,,
Turks and Caicos Islands,1994,male,75+ years,0,,
Turks and Caicos Islands,1995,female,15-24 years,0,,
Turks and Caicos Islands,1995,female,25-34 years,0,,
Turks and Caicos Islands,1995,female,35-54 years,0,,
Turks and Caicos Islands,1995,female,5-14 years,0,,
Turks and Caicos Islands,1995,female,55-74 years,0,,
Turks and Caicos Islands,1995,female,75+ years,0,,
Turks and Caicos Islands,1995,male,15-24 years,0,,
Turks and Caicos Islands,1995,male,25-34 years,0,,
Turks and Caicos Islands,1995,male,35-54 years,1,,
Turks and Caicos Islands,1995,male,5-14 years,0,,
Turks and Caicos Islands,1995,male,55-74 years,0,,
Turks and Caicos Islands,1995,male,75+ years,0,,
Turks and Caicos Islands,1996,female,15-24 years,0,,
Turks and Caicos Islands,1996,female,25-34 years,0,,
Turks and Caicos Islands,1996,female,35-54 years,0,,
Turks and Caicos Islands,1996,female,5-14 years,0,,
Turks and Caicos Islands,1996,female,55-74 years,0,,
Turks and Caicos Islands,1996,female,75+ years,0,,
Turks and Caicos Islands,1996,male,15-24 years,0,,
Turks and Caicos Islands,1996,male,25-34 years,0,,
Turks and Caicos Islands,1996,male,35-54 years,0,,
